"studium_id";"zaverecna_prace_id";"cislo_terminu";"vedouci_jmeno";"navrh_znamky_vedouci";"oponent_jmeno";"navrh_znamky_oponent";"datum_obhajoby";"zaverecna_prace_hodnoceni";"nazev_cs";"nazev_en";"typ_prace";"jazyk_prace"
"15631706";"1134946325905";"1";"Ing. Lukáš Brchl";"1.5";"Ing. Pavel Hrabák, Ph.D.";"2";"2020-09-01";"1.5";"Detekce zaparkovaných aut z pohybujícího se dronu pro analytické účely";"Detection of parked cars from moving drone for analytical purposes";"M";"SL"
"12988206";"1135248464305";"1";"Ing. Markéta Jůzlová";"1";"Ing. Kamil Dedecius, Ph.D.";"1";"2020-06-24";"1";"Metody pro vysvětlování lokálních predikcí black-box klasifikátorů";"Model-agnostic methods for explaining local predictions of a black-box classifier";"B";"EN"
"14298106";"1136426532505";"1";"Ing. Jakub Žitný";"1.5";"doc. Ing. Štěpán Starosta, Ph.D.";"1.5";"2020-06-23";"1.5";"Detekce poruch v rentgenových snímcích pomocí neuronových sítí";"Detecting abnormalities in X-Ray images using Neural Networks";"B";"EN"
"14282606";"1137013393005";"1";"Ing. Jakub Novák";"1";"doc. RNDr. Pavel Surynek, Ph.D.";"1";"2020-09-07";"1";"Systém pro automatizovanou detekci vad ve spojení s metodami nedestruktivního testování";"System for automatic detection of defects while using non-destructive testing methods";"B";"CS"
"14275106";"1137898467305";"1";"Ing. Daniel Vašata, Ph.D.";"1";"Ing. Karel Klouda, Ph.D.";"1";"2020-06-30";"1";"Analýza diskusních komentářů a jejich autorů na sociálních médiích";"Analysis of discussion comments and their authors in social media";"B";"EN"
"13514906";"1139074942605";"1";"Ing. Jakub Žitný";"1.5";"Mgr. Jan Spěvák, Ph.D.";"1";"2020-06-30";"1.5";"Legitimizace monitorovaných subjektů využitím metod na rozpoznávání obrazu";"Legitimizing monitored subjects using image recognition techniques";"B";"EN"
"15644006";"1143255892105";"1";"doc. RNDr. Pavel Surynek, Ph.D.";"1.5";"Ing. Tomáš Kalvoda, Ph.D.";"1.5";"2020-09-01";"1.5";"Volba parametrů řešiče SATu pomocí technik strojového učení";"Parameter Setting in SAT Solver Using Machine Learning Techniques";"M";"EN"
"14268706";"1145739220805";"1";"Mgr. Jan Starý, Ph.D.";"1.5";"Ing. Daniel Dombek, Ph.D.";"1.5";"2020-06-30";"1";"Arbitrážní příležitosti kryptoměn";"Arbitrage Opportunities in Cryptocurrencies";"B";"CS"
"5413406";"436989300505";"2";"Ing. Tomáš Kadlec";"1";"Ing. Lukáš Bařinka";"1";"2015-06-11";"1";"Subsystém pro správu nákupů a inventáře Oddělení ICT FIT";"Subsystem for purchase and inventory management";"M";"CS"
"5413406";"436989300505";"2";"Ing. Tomáš Kadlec";"1";"Ing. Lukáš Bařinka";"1";"2015-06-11";"1";"Subsystém pro správu nákupů a inventáře Oddělení ICT FIT";"Subsystem for purchase and inventory management";"M";""
"6956706";"537417970105";"1";"doc. Ing. Štěpán Starosta, Ph.D.";"2";"Ing. Karel Klouda, Ph.D.";"2.5";"2015-06-09";"2.5";"Algoritmy generující bispeciální faktory v D0L systémech";"Algorithms generating bispecial factors in D0L-systems";"M";"EN"
"4785306";"537917572105";"2";"Ing. Jiří Chludil";"2";"Ing. Jan Kubr, Ph.D.";"2.5";"2016-06-22";"2";"ČVUT Navigátor - Rozšíření modulů serverové části I";"CTU Navigator - Server part modules extension I";"B";"SL"
"4785306";"537917572105";"2";"Ing. Jiří Chludil";"2";"Ing. Jan Kubr, Ph.D.";"2.5";"2016-06-22";"2";"ČVUT Navigátor - Rozšíření modulů serverové části I";"CTU Navigator - Server part modules extension I";"B";"SL"
"4785306";"537917572105";"1";"Ing. Jiří Chludil";"2.5";"Ing. Jan Kubr, Ph.D.";"3";"2015-06-24";"4";"ČVUT Navigátor - Rozšíření modulů serverové části I";"CTU Navigator - Server part modules extension I";"B";"SL"
"4785306";"537917572105";"1";"Ing. Jiří Chludil";"2.5";"Ing. Jan Kubr, Ph.D.";"3";"2015-06-24";"4";"ČVUT Navigátor - Rozšíření modulů serverové části I";"CTU Navigator - Server part modules extension I";"B";"SL"
"4791506";"541575806905";"1";"Ing. Tomáš Bartoň, Ph.D.";"2";"doc. Ing. Pavel Kordík, Ph.D.";"1";"2015-06-18";"2";"Implementace evolučního shlukování";"Implementation of Evolutionary Clustering";"B";"CS"
"6438506";"541818247805";"1";"";"1";"doc. Ing. Ivan Šimeček, Ph.D.";"1.5";"2015-06-10";"1";"Strojové učení v astroinformatice s použitím masivně paralelního zpracování dat";"Machine Learning in Astroinformatics Using  Massively Parallel Data Processing";"M";"EN"
"3761006";"541818249605";"1";"Ing. František Štampach, Ph.D.";"1.5";"Ing. Zdeněk Konfršt, Ph.D.";"1";"2015-06-17";"1.5";"Roboti pro algoritmické obchodování na burze měnových párů";"Robots for algorithmic trading on foreign exchange market";"B";"CS"
"4781806";"541818415705";"1";"doc. RNDr. Tomáš Valla, Ph.D.";"1";"Ing. Zdeněk Konfršt, Ph.D.";"1.5";"2015-06-18";"1";"Vehicle routing problem, jeho varianty a metody řešení";"Vehicle routing problem, its variants and solving methods";"B";"EN"
"4781806";"541818415705";"1";"doc. RNDr. Tomáš Valla, Ph.D.";"1";"Ing. Zdeněk Konfršt, Ph.D.";"1.5";"2015-06-18";"1";"Vehicle routing problem, jeho varianty a metody řešení";"Vehicle routing problem, its variants and solving methods";"B";"EN"
"4761806";"544508503105";"1";"doc. Ing. Štěpán Starosta, Ph.D.";"2.5";"doc. Ing. Lubomíra Dvořáková, Ph.D.";"2.5";"2016-02-09";"2.5";"Algoritmy kombinatoriky na slovech týkající se bohatosti na palindromy";"Algorithms for Combinatorics on Words related to Palindromic Richness";"B";"CS"
"4761806";"544508503105";"1";"doc. Ing. Štěpán Starosta, Ph.D.";"2.5";"doc. Ing. Lubomíra Dvořáková, Ph.D.";"2.5";"2016-02-09";"2.5";"Algoritmy kombinatoriky na slovech týkající se bohatosti na palindromy";"Algorithms for Combinatorics on Words related to Palindromic Richness";"B";"CS"
"6806506";"603213614805";"2";"doc. Ing. Pavel Kordík, Ph.D.";"1";"doc. RNDr. Ing. Marcel Jiřina, Ph.D.";"4";"2016-06-16";"3";"Strojové učení pro hraní her s vizuálním vstupem";"Machine Learning in Game Playing using Visual Input";"M";"EN"
"6806506";"603213614805";"2";"doc. Ing. Pavel Kordík, Ph.D.";"1";"doc. RNDr. Ing. Marcel Jiřina, Ph.D.";"4";"2016-06-16";"3";"Strojové učení pro hraní her s vizuálním vstupem";"Machine Learning in Game Playing using Visual Input";"M";"EN"
"6806506";"603213614805";"1";"doc. Ing. Pavel Kordík, Ph.D.";"3";"doc. RNDr. Ing. Marcel Jiřina, Ph.D.";"4";"2015-06-10";"4";"Strojové učení pro hraní her s vizuálním vstupem";"Machine Learning in Game Playing using Visual Input";"M";"EN"
"6806506";"603213614805";"1";"doc. Ing. Pavel Kordík, Ph.D.";"3";"doc. RNDr. Ing. Marcel Jiřina, Ph.D.";"4";"2015-06-10";"4";"Strojové učení pro hraní her s vizuálním vstupem";"Machine Learning in Game Playing using Visual Input";"M";"EN"
"6935306";"609267204105";"1";"Ing. Tomáš Kalvoda, Ph.D.";"1";"doc. Ing. Štěpán Starosta, Ph.D.";"1";"2015-06-18";"1";"Algoritmy pro výpočet maticové exponenciály v Sage";"Algorithms for computation of matrix exponential in Sage";"B";"CS"
"6312506";"610259213205";"1";"doc. RNDr. Ing. Marcel Jiřina, Ph.D.";"1";"Ing. Karel Klouda, Ph.D.";"3";"2015-06-18";"2.5";"Automatizované zkracování textu";"Automated text shortening";"B";"CS"
"6312506";"610259213205";"1";"doc. RNDr. Ing. Marcel Jiřina, Ph.D.";"1";"Ing. Karel Klouda, Ph.D.";"3";"2015-06-18";"2.5";"Automatizované zkracování textu";"Automated text shortening";"B";"CS"
"8337606";"610764101205";"1";"doc. Ing. Ivan Šimeček, Ph.D.";"1";"Ing. Jaroslav Sloup";"1";"2015-06-09";"1";"Dekompozice útvarů pro vícekanálová pole vzdáleností";"Shape decomposition for multi-channel distance fields";"M";"EN"
"8323306";"611012632805";"1";"doc. Ing. Jan Janoušek, Ph.D.";"1";"Ing. Jan Trávníček, Ph.D.";"1";"2015-06-09";"1";"Indexování XML dokumentů";"Indexing XML Documents";"M";"EN"
"8336906";"612976585005";"1";"doc. Ing. Pavel Kordík, Ph.D.";"1";"Ing. Zdeněk Buk, Ph.D.";"3";"2016-02-16";"1.5";"Algoritmy pro analýzu časoprostorového chování podezřelých osob";"Algorithms for time-space behaviour analysis of suspects";"M";"EN"
"6290706";"613897252005";"1";"Ing. Jan Trávníček, Ph.D.";"1.5";"Ing. Radomír Polách";"1.5";"2015-06-24";"1.5";"Automatová knihovna - Stromové automaty a algoritmy nad stromy";"Automata library - tree automata and algorithms on trees";"B";"CS"
"6295506";"613897254605";"1";"doc. RNDr. Tomáš Valla, Ph.D.";"1";"RNDr. Ondřej Suchý, Ph.D.";"1.5";"2015-06-17";"1";"Vyhledávání řetězcových vzorků s použitím záměn";"String Pattern Matching with Swaps";"B";"EN"
"4785406";"613897291005";"1";"Ing. Jan Trávníček, Ph.D.";"1";"Ing. Radomír Polách";"1";"2015-06-24";"1";"Přední část překladače GCC pro vnitřní formu GCC";"GCC frontend for the GCC internal form";"B";"SL"
"6267706";"613897312705";"1";"doc. RNDr. Ing. Marcel Jiřina, Ph.D.";"1";"Ing. Martin Kopp, Ph.D.";"1";"2015-06-18";"1";"Detekce phishingových zpráv";"Detection of Phishing Messages";"B";"CS"
"6280906";"615067210805";"1";"Ing. Jan Trávníček, Ph.D.";"1";"Ing. Radomír Polách";"1";"2015-06-24";"1";"Porovnání implementací předních částí překladačů GCC a LLVM";"GCC and LLVM - Comparison of implementation of front-ends";"B";"CS"
"6296406";"617894835405";"1";"Ing. Jan Trávníček, Ph.D.";"1";"Ing. Radomír Polách";"1.5";"2015-06-24";"1";"Vizualizace protisměrného vyhledávání ve stromech";"Vizualization of backward tree pattern matching";"B";"CS"
"6283506";"618608330105";"1";"Ing. Ondřej Guth, Ph.D.";"1.5";"Ing. Jan Trávníček, Ph.D.";"1.5";"2015-06-24";"1.5";"Experimenty s algoritmy na vyhledávání jader v řetězcích";"Experiments with algorithms for searching seeds of strings";"B";"CS"
"8329606";"620522683105";"1";"prof. Ing. Jan Holub, Ph.D.";"1";"Ing. Petr Procházka, Ph.D.";"1";"2015-06-11";"1";"Přibližné vyhledávání nad vlastními indexy";"Approximate String Matching for Self-Indexes";"M";"CS"
"7809406";"621952671705";"1";"doc. Ing. Ivan Šimeček, Ph.D.";"2";"Ing. Michal Šoch, Ph.D.";"2";"2017-02-08";"2";"Simulace pohybu těles v planetárním systému";"N-Body simulation of planetary system";"B";"CS"
"6314206";"621953172605";"1";"Ing. Martin Šlapák, Ph.D.";"1";"Ing. Radomír Polách";"1.5";"2015-06-24";"1.5";"Zpracování obrazu pro měření mikrotvrdosti";"Image processing for microhardness measurement";"B";"CS"
"8324106";"624121959105";"1";"Ing. Jan Trávníček, Ph.D.";"1";"doc. Ing. Jan Janoušek, Ph.D.";"1";"2016-06-14";"1";"Vyhledávání ve stromech na principu mrtvých zón";"Dead zone tree pattern matching in trees";"M";"EN"
"6422506";"624121974405";"1";"doc. Ing. Jan Janoušek, Ph.D.";"1";"";"1";"2015-06-11";"1";"Inkrementální analýza PL/SQL skriptů";"Incremental analysis of PL/SQL scripts";"M";"CS"
"8323206";"624609027205";"1";"Ing. Jan Šedivý, CSc.";"1";"doc. Ing. Pavel Kordík, Ph.D.";"1";"2015-06-10";"1";"Textové příznaky pro zlepšení relevance full-textového vyhledávání";"Text signals relevance improvement for full text serch";"M";"EN"
"6817106";"624610996205";"1";"prof. Ing. Jan Holub, Ph.D.";"1";"Ing. Petr Procházka, Ph.D.";"1";"2015-06-11";"1";"Použití LZW pro kompresi a indexaci velmi podobných řetězců";"Compressing and Indexing Highly Similar Strings using LZW";"M";"EN"
"6812506";"624611717005";"1";"Ing. Martin Klíma, Ph.D.";"1";"Ing. Mikuláš Krupička, Ph.D.";"1.5";"2015-06-10";"1";"Parkovací asistent s využitím web kamer";"Parking assistant using web cameras";"M";"EN"
"8374306";"624852017305";"1";"prof. Ing. RNDr. Martin Holeňa, CSc.";"1.5";"";"2.5";"2016-02-16";"2";"Využití gaussovských procesů v black-box optimalizaci";"Using Gaussian processes in black-box optimization";"M";"CS"
"4779406";"627799136605";"1";"Ing. Daniel Dombek, Ph.D.";"1";"RNDr. Jiřina Scholtzová, Ph.D.";"1";"2015-06-24";"1";"Přepisování číselných řetězců a jeho aplikace v teorii čísel";"Rewriting of digit strings and its application in number theory";"B";"CS"
"6305906";"629022643305";"1";"Ing. Martin Kopp, Ph.D.";"1.5";"Ing. Petr Pulc";"1";"2016-06-21";"1.5";"Shlukování anomálií";"Clustering of Anomalies";"B";"CS"
"6293206";"629274077605";"1";"Ing. Miroslav Skrbek, Ph.D.";"1";"Ing. Tomáš Borovička";"2";"2016-06-22";"1.5";"Výkonnostní analýza algoritmů neuronových sítí na různých počítačových systémech";"Performance analysis of neural network algorithms on various computer platforms";"B";"CS"
"6293206";"629274077605";"1";"Ing. Miroslav Skrbek, Ph.D.";"1";"Ing. Tomáš Borovička";"2";"2016-06-22";"1.5";"Výkonnostní analýza algoritmů neuronových sítí na různých počítačových systémech";"Performance analysis of neural network algorithms on various computer platforms";"B";"CS"
"6934406";"630015523305";"1";"Ing. Martin Kopp, Ph.D.";"1";"Ing. Tomáš Čejka, Ph.D.";"1";"2015-06-17";"1";"Detekce anomálií založená na strojovém učení v reálném síťovém provozu";"Machine learning based anomaly detection in real network traffic";"B";"CS"
"8372606";"630015569705";"1";"Ing. Jan Drchal, Ph.D.";"1";"doc. Ing. Pavel Kordík, Ph.D.";"1";"2015-06-10";"1";"Hluboké neuronové sítě a algoritmy posilovaného učení pro hraní videoher";"Deep Reinforcement Learning for Videogames";"M";"CS"
"6263506";"630015630905";"1";"Ing. Mikuláš Krupička, Ph.D.";"1";"Ing. Radek Richtr, Ph.D.";"2";"2015-06-18";"1.5";"Rozpoznávání barev lakovaných částí v automobilové výrobě";"Color recognition of painted parts in automobile production";"B";"EN"
"7825206";"630015662905";"1";"doc. Ing. Ivan Šimeček, Ph.D.";"2";"Ing. Michal Šoch, Ph.D.";"2";"";"";"Paralelní implementace heuristiky 0-1 problému batohu a metody větví a mezí na CPU";"Parallel implementation of heuristic and Branch and bound method for the 0-1 Knapsack problem on CPU";"B";"SL"
"6314706";"630015698005";"1";"doc. Ing. Ivan Šimeček, Ph.D.";"1";"Ing. Michal Šoch, Ph.D.";"1";"2015-06-18";"1";"Použití intervalové aritmetiky v řešičích soustav lineárních rovnic";"Usage of interval arithmetic in solvers of systems of linear equations";"B";"CS"
"6277906";"630257829005";"1";"doc. Ing. Ivan Šimeček, Ph.D.";"1.5";"Ing. Michal Šoch, Ph.D.";"1.5";"2015-06-18";"2";"Efektivní LU rozklad pro řídké matice";"Efficient LU factorization for sparse matrices";"B";"CS"
"6277906";"630257829005";"1";"doc. Ing. Ivan Šimeček, Ph.D.";"1.5";"Ing. Michal Šoch, Ph.D.";"1.5";"2015-06-18";"2";"Efektivní LU rozklad pro řídké matice";"Efficient LU factorization for sparse matrices";"B";"CS"
"6263806";"630258208405";"1";"";"1";"Ing. Martin Šlapák, Ph.D.";"1";"2015-06-17";"1";"Efektivní plánování směn pro dohled nad datovými centry";"Efficient shift scheduling to supervise data centers";"B";"CS"
"8330306";"630258401105";"1";"doc. RNDr. Ing. Marcel Jiřina, Ph.D.";"1";"doc. Ing. Pavel Kordík, Ph.D.";"1.5";"2015-06-10";"1";"Automatická sumarizace textu";"Automatic text summarization";"M";"EN"
"6299506";"630504304905";"1";"Ing. Matěj Bartík";"4";"doc. Ing. Ivan Šimeček, Ph.D.";"3";"2016-06-22";"4";"Implementace šifrovacího algoritmu AES s využitím instrukční sady ARM NEON";"Implementation of an AES encryption algorithm using the ARM NEON instruction set";"B";"CS"
"6299506";"630504304905";"1";"Ing. Matěj Bartík";"4";"doc. Ing. Ivan Šimeček, Ph.D.";"3";"2016-06-22";"4";"Implementace šifrovacího algoritmu AES s využitím instrukční sady ARM NEON";"Implementation of an AES encryption algorithm using the ARM NEON instruction set";"B";"CS"
"8374406";"630995218905";"1";"prof. Ing. RNDr. Martin Holeňa, CSc.";"1";"Ing. Tomáš Borovička";"1";"2015-06-10";"1";"Zdokonalení metod znalostního inženýrství používaných pro včasnou detekci říje u skotu";"Improving the knowledge engineering methods for early detection of cow heat";"M";"EN"
"8342606";"631489841905";"1";"Ing. Tomáš Zahradnický, Ph.D.";"1";"Ing. Petr Mikšík";"1";"2015-06-11";"1";"Bezpečnostní studie aplikace";"Application Security Analysis";"M";"CS"
"6254206";"631490256205";"1";"";"1.5";"Ing. Martin Kopp, Ph.D.";"2.5";"2015-06-17";"2";"Systém detekce anomálií v docházce zaměstnanců pomocí neuronových sítí";"Outlier detection in employee attendance using artificial neural networks";"B";"CS"
"8332206";"631733429405";"1";"Ing. Radomír Polách";"2.5";"Ing. Jan Trávníček, Ph.D.";"3";"2015-06-09";"3";"Regulární stromový výraz a jeho derivace";"Regular tree expression and its derivatives";"M";"CS"
"6255406";"631975955805";"1";"Ing. Radomír Polách";"1.5";"Ing. Jan Trávníček, Ph.D.";"1";"2016-02-09";"1.5";"Automatová knihovna - isomorfismus planárních grafů";"Automata library - planar graph isomorphism";"B";"CS"
"6257806";"631975995105";"1";"doc. RNDr. Ing. Marcel Jiřina, Ph.D.";"2";"Ing. Martin Kopp, Ph.D.";"3";"2015-06-18";"3";"Forenzní analýza organizované skupiny lidí pomocí dat z elektronických komunikačních protokolů";"Forensic Analysis of Organized Groups using Data from Electronic Communication Protocols";"B";"CS"
"6306706";"631976190105";"1";"Ing. Pavel Kubalík, Ph.D.";"1";"Ing. Tomáš Čejka, Ph.D.";"2";"2015-06-17";"1.5";"Rozšíření síťového simulátoru o Spanning tree protocol";"Extension of the Network Simulator  with Spanning Tree Protocol";"B";"CS"
"6306706";"631976190105";"1";"Ing. Pavel Kubalík, Ph.D.";"1";"Ing. Tomáš Čejka, Ph.D.";"2";"2015-06-17";"1.5";"Rozšíření síťového simulátoru o Spanning tree protocol";"Extension of the Network Simulator  with Spanning Tree Protocol";"B";"CS"
"6311006";"632222536105";"1";"Ing. Zdeněk Konfršt, Ph.D.";"1.5";"doc. Ing. Ivan Šimeček, Ph.D.";"1.5";"2015-06-17";"1.5";"Paralelizace metody sledování paprsku I";"Parallelization of the raytracing method I";"B";"EN"
"6311006";"632222536105";"1";"Ing. Zdeněk Konfršt, Ph.D.";"1.5";"doc. Ing. Ivan Šimeček, Ph.D.";"1.5";"2015-06-17";"1.5";"Paralelizace metody sledování paprsku I";"Parallelization of the raytracing method I";"B";"EN"
"6256506";"632222780105";"1";"Ing. Zdeněk Konfršt, Ph.D.";"1.5";"doc. Ing. Ivan Šimeček, Ph.D.";"1.5";"2015-06-17";"1.5";"Paralelizace metody sledování paprsku II";"Parallelization of the raytracing method II";"B";"EN"
"6256506";"632222780105";"1";"Ing. Zdeněk Konfršt, Ph.D.";"1.5";"doc. Ing. Ivan Šimeček, Ph.D.";"1.5";"2015-06-17";"1.5";"Paralelizace metody sledování paprsku II";"Parallelization of the raytracing method II";"B";"EN"
"8327506";"632472078105";"1";"Ing. Radomír Polách";"1.5";"doc. Ing. Ivan Šimeček, Ph.D.";"1";"2015-06-11";"1";"Analýza optimalizací provedených GCC při kompilaci Linuxového jádra";"Analysis of optimizations done by GCC during Linux kernel compilation";"M";"CS"
